specimen,category,element,mean,std,se,cl95,N,growth_rate,start_date,end_date
G652,peak 6,138Ba/43Ca,0.005118780758439281,0.0015815037200040104,3.3113689727086385e-05,6.493611104209882e-05,2281,,2022-05-11 23:05:00.000000000,2022-05-11 23:05:00.000000000
G652,peak 7,Ca43,317984.20091936743,63100.42102893201,1313.4524495012106,2575.6708068020744,2308,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G652,peak 7,23Na/43Ca,29.092876006702344,7.823177860150082,0.16284157784916253,0.3193311629659332,2308,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G652,peak 7,25Mg/43Ca,1.9389627383301558,0.693508127363412,0.014435560552231835,0.02830803041886055,2308,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G652,peak 7,55Mn/43Ca,0.02764268417807626,0.008138261530209696,0.00016940013025641,0.0003321924370658398,2308,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G652,peak 7,88Sr/43Ca,2.711751091554593,0.7662554654525282,0.015949816207737395,0.031277474868411606,2308,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G652,peak 7,138Ba/43Ca,0.00706584417287695,0.0020894733810577957,4.349295750751963e-05,8.528937686030649e-05,2308,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G652,interval 0,Ca43,266761.98757689993,108759.67107440221,2374.4615617850586,4656.546823403605,2098,31.61258515571043,2022-09-09 02:22:33.373737901,2022-10-25 10:00:00.000000000
G652,interval 0,23Na/43Ca,89.4074640438961,200.18449201784074,4.370465420373131,8.570901798357285,2098,31.61258515571043,2022-09-09 02:22:33.373737901,2022-10-25 10:00:00.000000000
G652,interval 0,25Mg/43Ca,3.27961747835939,10.04587564530875,0.21932344350269453,0.4301143048921934,2098,31.61258515571043,2022-09-09 02:22:33.373737901,2022-10-25 10:00:00.000000000
G652,interval 0,55Mn/43Ca,0.22930620363965684,0.8294397769222968,0.018108484961951162,0.03551247553691027,2098,31.61258515571043,2022-09-09 02:22:33.373737901,2022-10-25 10:00:00.000000000
G652,interval 0,88Sr/43Ca,1.6231912151272643,0.4871984772619413,0.010636608641702348,0.020859409551810617,2098,31.61258515571043,2022-09-09 02:22:33.373737901,2022-10-25 10:00:00.000000000
G652,interval 0,138Ba/43Ca,0.004126609530981887,0.02131559948048862,0.00046536617050084233,0.0009126276869843722,2098,31.61258515571043,2022-09-09 02:22:33.373737901,2022-10-25 10:00:00.000000000
G652,interval 1,Ca43,213752.77093700191,54172.479788475626,963.3803491685272,1888.9140588841146,3162,52.35109150356859,2022-08-12 02:02:36.014436704,2022-09-09 01:36:49.405648284
G652,interval 1,23Na/43Ca,24.45538952131499,2.796584904632314,0.04973327697797685,0.09751276965443334,3162,52.35109150356859,2022-08-12 02:02:36.014436704,2022-09-09 01:36:49.405648284
G652,interval 1,25Mg/43Ca,1.2133484363823528,0.3090530584306966,0.0054960681974522505,0.010776221972675243,3162,52.35109150356859,2022-08-12 02:02:36.014436704,2022-09-09 01:36:49.405648284
G652,interval 1,55Mn/43Ca,0.013565275461416825,0.0026168100058615957,4.653623660940367e-05,9.124428545270552e-05,3162,52.35109150356859,2022-08-12 02:02:36.014436704,2022-09-09 01:36:49.405648284
G652,interval 1,88Sr/43Ca,2.4819320268200507,0.5123045571966327,0.009110606439281256,0.01786330041189999,3162,52.35109150356859,2022-08-12 02:02:36.014436704,2022-09-09 01:36:49.405648284
G652,interval 1,138Ba/43Ca,0.0032059244073371286,0.0012269727340350127,2.1819961455528096e-05,4.2782720234255534e-05,3162,52.35109150356859,2022-08-12 02:02:36.014436704,2022-09-09 01:36:49.405648284
G652,interval 2,Ca43,369705.71740564867,72304.69069525771,1273.8072154044403,2497.5547729643263,3222,95.55343963704692,2022-07-24 06:08:37.530911474,2022-08-12 01:41:36.918459386
G652,interval 2,23Na/43Ca,22.267799438019864,3.8136787663536778,0.06718639528229994,0.13173241616652187,3222,95.55343963704692,2022-07-24 06:08:37.530911474,2022-08-12 01:41:36.918459386
G652,interval 2,25Mg/43Ca,0.9768258201399752,0.25266971806860655,0.004451336516278138,0.008727738882191062,3222,95.55343963704692,2022-07-24 06:08:37.530911474,2022-08-12 01:41:36.918459386
G652,interval 2,55Mn/43Ca,0.011494907482619492,0.002682605335326481,4.726003250084355e-05,9.266278155400024e-05,3222,95.55343963704692,2022-07-24 06:08:37.530911474,2022-08-12 01:41:36.918459386
G652,interval 2,88Sr/43Ca,2.049547679761018,0.39885478771595023,0.007026710184440447,0.013777275985843896,3222,95.55343963704692,2022-07-24 06:08:37.530911474,2022-08-12 01:41:36.918459386
G652,interval 2,138Ba/43Ca,0.002543663233395407,0.000655386238554463,1.154607967366916e-05,2.2638407169677493e-05,3222,95.55343963704692,2022-07-24 06:08:37.530911474,2022-08-12 01:41:36.918459386
G652,interval 3,Ca43,345439.748038301,66558.20989939553,856.4837315151158,1679.013837525478,6039,118.9961514939445,2022-06-28 01:28:48.149976970,2022-07-24 05:53:48.283454802
G652,interval 3,23Na/43Ca,22.447808052256995,3.9160448657586087,0.05039241176220403,0.09878711473637486,6039,118.9961514939445,2022-06-28 01:28:48.149976970,2022-07-24 05:53:48.283454802
G652,interval 3,25Mg/43Ca,1.1460297167612188,0.21671369746773758,0.0027887131663871787,0.005466873243430577,6039,118.9961514939445,2022-06-28 01:28:48.149976970,2022-07-24 05:53:48.283454802
G652,interval 3,55Mn/43Ca,0.010544123977645306,0.0023719084518158107,3.052217006277833e-05,5.983434827892731e-05,6039,118.9961514939445,2022-06-28 01:28:48.149976970,2022-07-24 05:53:48.283454802
G652,interval 3,88Sr/43Ca,2.4162748900922337,0.5106160915295895,0.00657070519333331,0.012880927606635392,6039,118.9961514939445,2022-06-28 01:28:48.149976970,2022-07-24 05:53:48.283454802
G652,interval 3,138Ba/43Ca,0.003221826165424739,0.000883836065761518,1.1373370960476193e-05,2.2295866832367203e-05,6039,118.9961514939445,2022-06-28 01:28:48.149976970,2022-07-24 05:53:48.283454802
G652,interval 4,Ca43,318088.9356278494,67535.4526939075,688.7071440151118,1350.011141205514,9616,165.21407888928803,2022-06-01 03:33:59.439833926,2022-06-28 01:18:27.488095363
G652,interval 4,23Na/43Ca,23.914790259690204,6.046761656529972,0.06166313817253091,0.12087274577884317,9616,165.21407888928803,2022-06-01 03:33:59.439833926,2022-06-28 01:18:27.488095363
G652,interval 4,25Mg/43Ca,1.1290696594452996,0.34813619006783414,0.003550192848733947,0.006959126155244013,9616,165.21407888928803,2022-06-01 03:33:59.439833926,2022-06-28 01:18:27.488095363
G652,interval 4,55Mn/43Ca,0.015388208113768719,0.003937899106806888,4.01575637548557e-05,7.871728781070458e-05,9616,165.21407888928803,2022-06-01 03:33:59.439833926,2022-06-28 01:18:27.488095363
G652,interval 4,88Sr/43Ca,2.3344932129364597,0.6130290027959787,0.006251493650713882,0.012254245002363572,9616,165.21407888928803,2022-06-01 03:33:59.439833926,2022-06-28 01:18:27.488095363
G652,interval 4,138Ba/43Ca,0.004983361250311981,0.0013289457320971392,1.355220677725996e-05,2.656518129107772e-05,9616,165.21407888928803,2022-06-01 03:33:59.439833926,2022-06-28 01:18:27.488095363
G652,interval 5,Ca43,303732.73664013937,66320.28211812353,681.6166279116144,1336.1148831678572,9467,234.9156645080057,2022-05-11 23:08:01.234483144,2022-06-01 03:26:55.139223013
G652,interval 5,23Na/43Ca,27.904956246169853,9.016140415059802,0.09266473287228784,0.18164276466490806,9467,234.9156645080057,2022-05-11 23:08:01.234483144,2022-06-01 03:26:55.139223013
G652,interval 5,25Mg/43Ca,1.3544019640746805,0.4651725178516411,0.004780880190624889,0.009371551273488895,9467,234.9156645080057,2022-05-11 23:08:01.234483144,2022-06-01 03:26:55.139223013
G652,interval 5,55Mn/43Ca,0.01817256208714482,0.004965352907022022,5.1032157837437776e-05,0.00010003398217511412,9467,234.9156645080057,2022-05-11 23:08:01.234483144,2022-06-01 03:26:55.139223013
G652,interval 5,88Sr/43Ca,2.2540597838674343,0.7373424883332913,0.007578147807310881,0.014854796167776121,9467,234.9156645080057,2022-05-11 23:08:01.234483144,2022-06-01 03:26:55.139223013
G652,interval 5,138Ba/43Ca,0.004764128626386394,0.001796858652803306,1.8467483801955957e-05,3.6200231848883624e-05,9467,234.9156645080057,2022-05-11 23:08:01.234483144,2022-06-01 03:26:55.139223013
G652,interval 6,Ca43,311925.3243123255,68964.7215242751,1188.5170838504343,2330.2886121448464,3367,146.33648386670092,2022-04-25 00:07:09.292176719,2022-05-11 22:57:45.714214095
G652,interval 6,23Na/43Ca,29.726581666121472,8.97057904003024,0.15459623711166193,0.3031120509051811,3367,146.33648386670092,2022-04-25 00:07:09.292176719,2022-05-11 22:57:45.714214095
G652,interval 6,25Mg/43Ca,1.4932068028357588,0.4124293156523053,0.007107681676942152,0.013935811184867412,3367,146.33648386670092,2022-04-25 00:07:09.292176719,2022-05-11 22:57:45.714214095
G652,interval 6,55Mn/43Ca,0.019788979321651322,0.004906813523718893,8.456253532692783e-05,0.00016579914227908066,3367,146.33648386670092,2022-04-25 00:07:09.292176719,2022-05-11 22:57:45.714214095
G652,interval 6,88Sr/43Ca,2.447708979156816,0.7043363853247104,0.012138319538363128,0.02379922693175392,3367,146.33648386670092,2022-04-25 00:07:09.292176719,2022-05-11 22:57:45.714214095
G652,interval 6,138Ba/43Ca,0.005797079153549154,0.00178150232691555,3.070187051669804e-05,6.019620601903805e-05,3367,146.33648386670092,2022-04-25 00:07:09.292176719,2022-05-11 22:57:45.714214095
G652,interval 7,Ca43,276704.62796851335,94948.65571244154,1315.0581522919094,2578.065308872844,5213,39.491373342443616,2022-02-01 10:00:00.000000000,2022-04-24 23:37:02.923935054
G652,interval 7,23Na/43Ca,73.6155594382908,186.71033649947188,2.585976055041953,5.069597223104129,5213,39.491373342443616,2022-02-01 10:00:00.000000000,2022-04-24 23:37:02.923935054
G652,interval 7,25Mg/43Ca,2.4941560199710335,4.672855332920745,0.06471999475852436,0.12687832320311487,5213,39.491373342443616,2022-02-01 10:00:00.000000000,2022-04-24 23:37:02.923935054
G652,interval 7,55Mn/43Ca,0.14783546490811433,0.48408236454381504,0.006704638997755414,0.013143903315989936,5213,39.491373342443616,2022-02-01 10:00:00.000000000,2022-04-24 23:37:02.923935054
G652,interval 7,88Sr/43Ca,2.3492483519132934,0.8640087624550656,0.011966696718269533,0.02345974253488759,5213,39.491373342443616,2022-02-01 10:00:00.000000000,2022-04-24 23:37:02.923935054
G652,interval 7,138Ba/43Ca,0.006716791538461538,0.0041020665454353,5.681445420518726e-05,0.00011138014936728457,5213,39.491373342443616,2022-02-01 10:00:00.000000000,2022-04-24 23:37:02.923935054
G664,peak 1,Ca43,323338.89841657254,153408.70148374198,4535.62334199627,8899.08179041196,1144,,2022-09-09 01:50:00.000000000,2022-09-09 01:50:00.000000000
G664,peak 1,23Na/43Ca,53.03657752466783,112.64421858439273,3.330396139272761,6.5343758515926815,1144,,2022-09-09 01:50:00.000000000,2022-09-09 01:50:00.000000000
G664,peak 1,25Mg/43Ca,30.993997029874123,132.6946496686324,3.923199561524547,7.697480841243981,1144,,2022-09-09 01:50:00.000000000,2022-09-09 01:50:00.000000000
G664,peak 1,55Mn/43Ca,0.9181412683321679,6.431732032028043,0.19015814391091165,0.3730981936060251,1144,,2022-09-09 01:50:00.000000000,2022-09-09 01:50:00.000000000
G664,peak 1,88Sr/43Ca,2.3792464569143355,1.0337958272008607,0.03056481437728283,0.05996943805578091,1144,,2022-09-09 01:50:00.000000000,2022-09-09 01:50:00.000000000
G664,peak 1,138Ba/43Ca,0.14973825311188813,0.6022949443980857,0.017807223333207167,0.03493851339793929,1144,,2022-09-09 01:50:00.000000000,2022-09-09 01:50:00.000000000
G664,peak 2,Ca43,334470.2923666666,31383.980658544668,1735.5380961266005,3414.267730154071,327,,2022-08-12 01:50:00.000000000,2022-08-12 01:50:00.000000000
G664,peak 2,23Na/43Ca,24.393437995504588,2.216157607279637,0.1225537957183071,0.24109610204625967,327,,2022-08-12 01:50:00.000000000,2022-08-12 01:50:00.000000000
G664,peak 2,25Mg/43Ca,0.8138034669969421,0.09670321131355032,0.005347699805147348,0.010520356145460215,327,,2022-08-12 01:50:00.000000000,2022-08-12 01:50:00.000000000
G664,peak 2,55Mn/43Ca,0.01504267133944954,0.0020233600287324276,0.00011189206526256448,0.00022012162598959148,327,,2022-08-12 01:50:00.000000000,2022-08-12 01:50:00.000000000
G664,peak 2,88Sr/43Ca,2.3186657644495416,0.25653684448871206,0.014186519916460822,0.02790867988554194,327,,2022-08-12 01:50:00.000000000,2022-08-12 01:50:00.000000000
G664,peak 2,138Ba/43Ca,0.0027780851345565747,0.0005379456078810074,2.9748460091128682e-05,5.8523179374512465e-05,327,,2022-08-12 01:50:00.000000000,2022-08-12 01:50:00.000000000
G664,peak 3,Ca43,467538.28512849164,51633.61778393827,2728.921495611738,5366.782167534108,358,,2022-07-24 06:00:00.000000000,2022-07-24 06:00:00.000000000
G664,peak 3,23Na/43Ca,20.09101542301676,2.397840257762377,0.12672979549549288,0.24923077034430835,358,,2022-07-24 06:00:00.000000000,2022-07-24 06:00:00.000000000
G664,peak 3,25Mg/43Ca,1.0496508297569833,0.1284616104023132,0.006789407076891337,0.013352259816555192,358,,2022-07-24 06:00:00.000000000,2022-07-24 06:00:00.000000000
G664,peak 3,55Mn/43Ca,0.014641333418994415,0.0018616060251657335,9.838893566771129e-05,0.00019349475104844138,358,,2022-07-24 06:00:00.000000000,2022-07-24 06:00:00.000000000
G664,peak 3,88Sr/43Ca,3.806870567139664,0.5314100475084022,0.02808589372331066,0.055234594998758914,358,,2022-07-24 06:00:00.000000000,2022-07-24 06:00:00.000000000
G664,peak 3,138Ba/43Ca,0.0036743337821229047,0.0006330209516267794,3.345619687730425e-05,6.579600075830575e-05,358,,2022-07-24 06:00:00.000000000,2022-07-24 06:00:00.000000000
G664,peak 4,Ca43,313553.4343804688,86592.54601381066,3422.8709224571985,6721.434746881696,640,,2022-06-28 01:22:30.000000000,2022-06-28 01:22:30.000000000
G664,peak 4,23Na/43Ca,21.101246189140625,2.660484210215442,0.10516487228993757,0.20651051201589718,640,,2022-06-28 01:22:30.000000000,2022-06-28 01:22:30.000000000
G664,peak 4,25Mg/43Ca,1.0849041420796874,0.14640144785177842,0.0057870253494748105,0.011363885506124157,640,,2022-06-28 01:22:30.000000000,2022-06-28 01:22:30.000000000
G664,peak 4,55Mn/43Ca,0.016497274265625,0.003244553098671916,0.00012825222226450363,0.000251846757480002,640,,2022-06-28 01:22:30.000000000,2022-06-28 01:22:30.000000000
G664,peak 4,88Sr/43Ca,3.099990416651562,0.4473316424745414,0.017682335746045882,0.0347225088476842,640,,2022-06-28 01:22:30.000000000,2022-06-28 01:22:30.000000000
G664,peak 4,138Ba/43Ca,0.00391053548125,0.0007640693531967978,3.0202493080419207e-05,5.930813373688418e-05,640,,2022-06-28 01:22:30.000000000,2022-06-28 01:22:30.000000000
G664,peak 5,Ca43,436013.6282836149,63368.4190421233,2604.4259794166474,5115.056352073052,592,,2022-06-01 03:30:00.000000000,2022-06-01 03:30:00.000000000
G664,peak 5,23Na/43Ca,20.816996614949325,3.3031326071418823,0.13575791388735753,0.2666266521919935,592,,2022-06-01 03:30:00.000000000,2022-06-01 03:30:00.000000000
G664,peak 5,25Mg/43Ca,1.2241842186520269,0.2216659140203716,0.009110412946266374,0.017892724146933197,592,,2022-06-01 03:30:00.000000000,2022-06-01 03:30:00.000000000
G664,peak 5,55Mn/43Ca,0.020867015807432433,0.003524347852511635,0.00014484980446618088,0.0002844829986672272,592,,2022-06-01 03:30:00.000000000,2022-06-01 03:30:00.000000000
G664,peak 5,88Sr/43Ca,2.600113329256757,0.47594819344836914,0.019561350253181543,0.038418219468872535,592,,2022-06-01 03:30:00.000000000,2022-06-01 03:30:00.000000000
G664,peak 5,138Ba/43Ca,0.0048180624375,0.001012480206825388,4.1612680167203126e-05,8.172672431401263e-05,592,,2022-06-01 03:30:00.000000000,2022-06-01 03:30:00.000000000
G664,peak 6,Ca43,319896.48939779436,176252.57581253484,3679.1214780045393,7214.752218729493,2295,,2022-05-11 23:05:00.000000000,2022-05-11 23:05:00.000000000
G664,peak 6,23Na/43Ca,84.67887000276254,190.69253476094045,3.980543246530005,7.805839897199398,2295,,2022-05-11 23:05:00.000000000,2022-05-11 23:05:00.000000000
G664,peak 6,25Mg/43Ca,58.99646958443529,148.30515208572973,3.0957429576387123,6.070747733057741,2295,,2022-05-11 23:05:00.000000000,2022-05-11 23:05:00.000000000
G664,peak 6,55Mn/43Ca,9.940488302620482,32.26959750186269,0.6736001939735691,1.3209290650123588,2295,,2022-05-11 23:05:00.000000000,2022-05-11 23:05:00.000000000
G664,peak 6,88Sr/43Ca,2.655962529042266,0.8921503285022542,0.018622873566923576,0.03651942975771318,2295,,2022-05-11 23:05:00.000000000,2022-05-11 23:05:00.000000000
G664,peak 6,138Ba/43Ca,0.301308104949891,0.9113264411274773,0.019023158484740222,0.037304387937595836,2295,,2022-05-11 23:05:00.000000000,2022-05-11 23:05:00.000000000
G664,peak 7,Ca43,420755.12802104803,98403.12885489987,2064.906258133933,4049.300966213578,2271,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G664,peak 7,23Na/43Ca,26.411874894385733,3.903955170742254,0.08192119048802587,0.1606482398364709,2271,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G664,peak 7,25Mg/43Ca,2.0343481955416114,0.7527688950839931,0.015796217259306224,0.030976533466672996,2271,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G664,peak 7,55Mn/43Ca,0.034948226480405103,0.013955016407363961,0.00029283419183162194,0.0005742506572650659,2271,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G664,peak 7,88Sr/43Ca,2.67371900167107,0.422592134238014,0.008867737771966176,0.017389718776193577,2271,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G664,peak 7,138Ba/43Ca,0.007260792057683839,0.0029867324926653336,6.267404997427086e-05,0.00012290441278757172,2271,,2022-04-25 00:00:00.000000000,2022-04-25 00:00:00.000000000
G664,interval 0,Ca43,2183.0548407082065,969.7345585556138,53.46319684219026,105.17402121343844,329,19.166699883657785,2022-09-09 05:12:49.622626104,2022-10-25 10:00:00.000000000
G664,interval 0,23Na/43Ca,1363.6613376465045,679.4512952526428,37.459362484594706,73.69091295131093,329,19.166699883657785,2022-09-09 05:12:49.622626104,2022-10-25 10:00:00.000000000
G664,interval 0,25Mg/43Ca,59.66303274165956,99.65230867531488,5.494009620965282,10.80794113617702,329,19.166699883657785,2022-09-09 05:12:49.622626104,2022-10-25 10:00:00.000000000
G664,interval 0,55Mn/43Ca,3.686228100221884,1.9019277027767445,0.1048566685141358,0.2062764318270872,329,19.166699883657785,2022-09-09 05:12:49.622626104,2022-10-25 10:00:00.000000000
G664,interval 0,88Sr/43Ca,0.7937556090364741,0.8677952578134075,0.047843101267115155,0.09411804091021711,329,19.166699883657785,2022-09-09 05:12:49.622626104,2022-10-25 10:00:00.000000000
G664,interval 0,138Ba/43Ca,0.20405847145288758,0.39081064864133713,0.021546088516693405,0.04238595715497993,329,19.166699883657785,2022-09-09 05:12:49.622626104,2022-10-25 10:00:00.000000000
G664,interval 1,Ca43,441504.0340865825,63100.66918934153,1547.8128764314115,3035.8696922236513,1662,36.74473720346122,2022-08-12 02:14:14.722511698,2022-09-09 01:25:45.280879438
G664,interval 1,23Na/43Ca,22.387255987545128,2.721051657299843,0.06674539029001508,0.13091395643656462,1662,36.74473720346122,2022-08-12 02:14:14.722511698,2022-09-09 01:25:45.280879438
G664,interval 1,25Mg/43Ca,0.8069258407370639,0.13855919463293173,0.0033987548524611116,0.006666294747252665,1662,36.74473720346122,2022-08-12 02:14:14.722511698,2022-09-09 01:25:45.280879438
G664,interval 1,55Mn/43Ca,0.015267068444645005,0.003172760332548911,7.78254709441261e-05,0.00015264635158420236,1662,36.74473720346122,2022-08-12 02:14:14.722511698,2022-09-09 01:25:45.280879438
G664,interval 1,88Sr/43Ca,1.8792853763206976,0.2381761899008064,0.005842286275628138,0.01145902073018425,1662,36.74473720346122,2022-08-12 02:14:14.722511698,2022-09-09 01:25:45.280879438
G664,interval 1,138Ba/43Ca,0.0022437648249097474,0.0004408784268080537,1.081442264751123e-05,2.1211335332841353e-05,1662,36.74473720346122,2022-08-12 02:14:14.722511698,2022-09-09 01:25:45.280879438
G664,interval 2,Ca43,395245.03149370494,70203.40267568968,1538.9415390668878,3018.026181242348,2081,55.25675300782035,2022-07-24 06:13:05.398308750,2022-08-12 01:36:58.821002584
G664,interval 2,23Na/43Ca,22.76721069161461,3.1832420911742183,0.06978042796080217,0.1368467567986305,2081,55.25675300782035,2022-07-24 06:13:05.398308750,2022-08-12 01:36:58.821002584
G664,interval 2,25Mg/43Ca,0.810745393502643,0.13491736078471075,0.002957547966898822,0.005800062555847853,2081,55.25675300782035,2022-07-24 06:13:05.398308750,2022-08-12 01:36:58.821002584
G664,interval 2,55Mn/43Ca,0.014037972567035081,0.0023055597011533008,5.054059290109185e-05,9.911541713500835e-05,2081,55.25675300782035,2022-07-24 06:13:05.398308750,2022-08-12 01:36:58.821002584
G664,interval 2,88Sr/43Ca,1.922119239079289,0.2982382165041338,0.006537734104366564,0.012821184035972467,2081,55.25675300782035,2022-07-24 06:13:05.398308750,2022-08-12 01:36:58.821002584
G664,interval 2,138Ba/43Ca,0.002743864746756367,0.0006001717781980399,1.3156474541716771e-05,2.5801230008922288e-05,2081,55.25675300782035,2022-07-24 06:13:05.398308750,2022-08-12 01:36:58.821002584
G664,interval 3,Ca43,425593.4896365565,105278.04504407897,1468.440156045784,2878.7678393431197,5140,93.7989826061034,2022-06-28 01:29:59.943071946,2022-07-24 05:52:43.805329053
G664,interval 3,23Na/43Ca,20.308144723738717,2.70384512512049,0.03771379641209313,0.07393509620645554,5140,93.7989826061034,2022-06-28 01:29:59.943071946,2022-07-24 05:52:43.805329053
G664,interval 3,25Mg/43Ca,1.0207158782947472,0.14021933341796355,0.001955808542594994,0.003834217355848079,5140,93.7989826061034,2022-06-28 01:29:59.943071946,2022-07-24 05:52:43.805329053
G664,interval 3,55Mn/43Ca,0.01757407195311284,0.003976636208010285,5.5466952215754116e-05,0.00010873883932394725,5140,93.7989826061034,2022-06-28 01:29:59.943071946,2022-07-24 05:52:43.805329053
G664,interval 3,88Sr/43Ca,2.458303308780934,0.33304812705167963,0.004645424821991698,0.009107010267035344,5140,93.7989826061034,2022-06-28 01:29:59.943071946,2022-07-24 05:52:43.805329053
G664,interval 3,138Ba/43Ca,0.0038461371665369647,0.0008376988293351904,1.1684398196730394e-05,2.2906394661259487e-05,5140,93.7989826061034,2022-06-28 01:29:59.943071946,2022-07-24 05:52:43.805329053
G664,interval 4,Ca43,470083.96990433376,82157.5192331252,1477.5002891081924,2896.981737811338,3092,60.72661246822355,2022-06-01 03:42:30.824721824,2022-06-28 01:09:51.013731938
G664,interval 4,23Na/43Ca,20.688311994058864,3.0899313685469534,0.0555685533468722,0.10895502723701718,3092,60.72661246822355,2022-06-01 03:42:30.824721824,2022-06-28 01:09:51.013731938
G664,interval 4,25Mg/43Ca,1.1074339457221862,0.17420907826310836,0.003132932516726178,0.006142840278041017,3092,60.72661246822355,2022-06-01 03:42:30.824721824,2022-06-28 01:09:51.013731938
G664,interval 4,55Mn/43Ca,0.01436563982438551,0.002251290102248448,4.0486638447541706e-05,7.93834377377303e-05,3092,60.72661246822355,2022-06-01 03:42:30.824721824,2022-06-28 01:09:51.013731938
G664,interval 4,88Sr/43Ca,2.2569106423968304,0.3528461726459697,0.006345497368486067,0.012441818204265629,3092,60.72661246822355,2022-06-01 03:42:30.824721824,2022-06-28 01:09:51.013731938
G664,interval 4,138Ba/43Ca,0.003834624305950841,0.0009708527534724501,1.745957323597811e-05,3.4233539707215845e-05,3092,60.72661246822355,2022-06-01 03:42:30.824721824,2022-06-28 01:09:51.013731938
G664,interval 5,Ca43,436005.4157535091,111237.66858673895,1173.1346951996652,2299.611358061882,8991,225.44877511247705,2022-05-11 23:08:13.749468604,2022-06-01 03:26:42.319956338
G664,interval 5,23Na/43Ca,21.017972083703146,3.4285813147498527,0.03615850409980487,0.07087890849932314,8991,225.44877511247705,2022-05-11 23:08:13.749468604,2022-06-01 03:26:42.319956338
G664,interval 5,25Mg/43Ca,0.864689536267712,0.2504571622114183,0.00264137131229387,0.005177689736280452,8991,225.44877511247705,2022-05-11 23:08:13.749468604,2022-06-01 03:26:42.319956338
G664,interval 5,55Mn/43Ca,0.020579016053164277,0.006013879181444693,6.342357233953027e-05,0.00012432465591346263,8991,225.44877511247705,2022-05-11 23:08:13.749468604,2022-06-01 03:26:42.319956338
G664,interval 5,88Sr/43Ca,2.099266893143254,0.39494602971008885,0.004165179799889276,0.008164701645419404,8991,225.44877511247705,2022-05-11 23:08:13.749468604,2022-06-01 03:26:42.319956338
G664,interval 5,138Ba/43Ca,0.005406743606829051,0.0013706886539962993,1.4455556618086868e-05,2.8336185369064907e-05,8991,225.44877511247705,2022-05-11 23:08:13.749468604,2022-06-01 03:26:42.319956338
G664,interval 6,Ca43,498179.42911949824,59422.611394541826,1358.6082530409237,2664.509957298939,1913,108.53977521683481,2022-04-25 00:12:45.688061674,2022-05-11 22:52:14.311938327
G664,interval 6,23Na/43Ca,23.066166142450598,2.995210768957514,0.06848097003485967,0.13430525402371274,1913,108.53977521683481,2022-04-25 00:12:45.688061674,2022-05-11 22:52:14.311938327
G664,interval 6,25Mg/43Ca,1.2605534634035547,0.18941831858961106,0.004330763742513993,0.008493517604364328,1913,108.53977521683481,2022-04-25 00:12:45.688061674,2022-05-11 22:52:14.311938327
G664,interval 6,55Mn/43Ca,0.02571226268844747,0.003406734012630737,7.788982740500155e-05,0.000152757956701939,1913,108.53977521683481,2022-04-25 00:12:45.688061674,2022-05-11 22:52:14.311938327
G664,interval 6,88Sr/43Ca,2.392361011966022,0.3374282106659839,0.007714786359283863,0.015130281320414366,1913,108.53977521683481,2022-04-25 00:12:45.688061674,2022-05-11 22:52:14.311938327
G664,interval 6,138Ba/43Ca,0.00581271258651333,0.0013485750861998154,3.083313235413846e-05,6.0470108280612174e-05,1913,108.53977521683481,2022-04-25 00:12:45.688061674,2022-05-11 22:52:14.311938327
G664,interval 7,Ca43,368995.6447357124,199380.5095361642,3987.610190723284,7819.359552430908,2500,25.279955605131068,2022-02-01 10:00:00.000000000,2022-04-24 23:11:28.983427514
G664,interval 7,23Na/43Ca,235.65895264382,483.1370999120912,9.662741998241824,18.947803404254735,2500,25.279955605131068,2022-02-01 10:00:00.000000000,2022-04-24 23:11:28.983427514
G664,interval 7,25Mg/43Ca,4.282728415501599,7.163418908259407,0.14326837816518814,0.2809369290843472,2500,25.279955605131068,2022-02-01 10:00:00.000000000,2022-04-24 23:11:28.983427514
G664,interval 7,55Mn/43Ca,0.6138171871644,1.3559344225303132,0.027118688450606263,0.053177408383336344,2500,25.279955605131068,2022-02-01 10:00:00.000000000,2022-04-24 23:11:28.983427514
G664,interval 7,88Sr/43Ca,1.9756920693904,0.9091619984632989,0.018183239969265977,0.03565576481838466,2500,25.279955605131068,2022-02-01 10:00:00.000000000,2022-04-24 23:11:28.983427514
G664,interval 7,138Ba/43Ca,0.0035896391656000007,0.002257788706464002,4.515577412928004e-05,8.854657724734974e-05,2500,25.279955605131068,2022-02-01 10:00:00.000000000,2022-04-24 23:11:28.983427514
G668,peak 1,Ca43,449293.2698913649,44812.54121545566,1672.389184734983,3283.3650423154168,718,,2022-09-09 01:50:00.000000000,2022-09-09 01:50:00.000000000
