depth,proxy_filtered,peak
426.67103099999997,1.690005585,
427.115943,1.912455708,
427.560856,1.531591545,
428.005768,1.713810114,
428.45068,1.620642392,
428.895593,1.734179869,
429.340505,1.718049728,
429.785418,1.514617251,
430.23033,1.780708781,
430.67524299999997,1.721111385,
431.120155,1.617479009,
431.565068,1.950462635,
432.00998000000004,1.559736332,
432.454892,1.669192009,
432.899805,1.762115584,
433.344717,1.446791733,
433.78963,1.669803042,
434.234542,1.553060183,
434.679455,1.48944245,
435.124367,1.868709393,
435.569279,1.640092306,
436.01419200000004,1.608244252,
436.45910399999997,1.785506554,
436.90401699999995,1.480530226,
437.348929,1.598690484,
437.793842,1.670447052,
438.23875400000003,1.831436366,
438.683667,1.72370536,
439.128579,1.715949919,
439.573491,1.647860091,
440.018404,1.627032209,
440.463316,1.7071291865,
440.908229,1.477861855,
441.353141,1.951818855,
441.798054,1.742620636,
442.242966,1.698308454,
442.687879,1.587124986,
443.132791,1.725002063,
443.577703,1.612100818,
444.02261599999997,1.947192176,
444.467528,1.435229383,
444.912441,1.881683176,
445.357353,1.533178368,
445.802266,1.588865644,
446.247178,1.919680697,
446.692091,1.380546416,
447.137003,1.825738962,
447.581915,1.631518588,
448.02682799999997,1.63783744,
448.47174,1.621057428,
448.916653,1.402462227,
449.36156500000004,1.747450223,
449.806478,1.38142557,
450.25138999999996,1.779599373,
450.696302,1.656659173,
451.141215,2.031208373,
451.586127,1.667062224,
452.03104,1.378625975,
452.475952,1.61961517,
452.920865,1.193865999,
453.36577700000004,1.576661045,
453.81069,1.389249813,
454.25560199999995,1.69689571,
454.700514,2.020019557,
455.145427,1.9884909,
455.59033900000003,2.156719297,
456.035252,1.212800823,
456.480164,1.61483582,
456.925077,1.50346722,
457.369989,1.788615319,
457.814902,2.070347379,
458.259814,1.680437141,
458.704726,1.819817464,
459.149639,1.417793258,
459.594551,2.187083777,
460.039464,1.662337235,
460.484376,1.528137589,
460.92928900000004,1.420026721,
461.37420099999997,1.313879743,
461.81911399999996,1.747016948,
462.264026,1.415559341,
462.708938,1.932813884,
463.15385100000003,1.569888072,
463.598763,1.938051269,
464.043676,1.702960743,
464.488588,1.908125878,
464.93350100000004,2.042261162,
465.37841299999997,1.56523227,
465.823325,2.071769328,
466.268238,1.506779592,
466.71315000000004,1.78594917,
467.158063,1.506072656,
467.60297499999996,2.194525091,
468.047888,2.060908792,
468.4928,1.715400036,
468.937713,1.840024901,
469.382625,1.753436571,
469.827537,2.110105014,
470.27245,1.122401268,
470.717362,1.545980878,
471.162275,1.483470852,
471.607187,1.729723657,
472.0521,1.36042674,
472.497012,1.192632115,
472.94192499999997,1.833410595,
473.386837,1.726702483,
473.831749,1.421060321,
474.276662,1.912162205,
474.721574,1.475645566,
475.166487,1.297997446,
475.611399,1.330413513,
476.056312,1.9876376,
476.501224,1.755864623,
476.946136,1.592084659,
477.391049,1.429124732,
477.835961,1.625424289,
478.28087400000004,1.648709497,
478.72578599999997,1.605348289,
479.17069899999996,1.481975861,
479.615611,1.543039582,
480.060524,1.882258231,
480.50543600000003,1.362935978,
480.950348,1.152075518,
481.395261,1.402712899,
481.840173,1.949735909,
482.285086,1.361646206,
482.72999799999997,1.524627062,
483.174911,1.742273231,
483.619823,1.453454901,
484.064736,1.320386144,
484.509648,1.299530803,
484.95455999999996,2.11467631,
485.399473,1.206588419,
